REGIAO;UF;MUNICIPIO;PRODUTO;DATA_COLETA;VALOR_VENDA;BANDEIRA
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,72;IPIRANGA
NE;PB;JOAO PESSOA;GASOLINA;12/02/2024;5,65;VIBRA
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,85;VIBRA
NE;PB;JOAO PESSOA;GASOLINA;12/02/2024;5,64;BRANCA
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,74;BRANCA
NE;PB;JOAO PESSOA;GASOLINA;12/02/2024;5,62;VIBRA
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,72;VIBRA
NE;PB;JOAO PESSOA;GASOLINA;12/02/2024;5,65;IPIRANGA
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,85;IPIRANGA
NE;PB;JOAO PESSOA;GASOLINA;12/02/2024;5,62;BRANCA
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,85;BRANCA
NE;PB;JOAO PESSOA;GASOLINA;12/02/2024;5,62;VIBRA
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,72;VIBRA
NE;PB;JOAO PESSOA;GASOLINA;12/02/2024;5,65;VIBRA
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,85;VIBRA
NE;PB;JOAO PESSOA;GASOLINA;12/02/2024;5,64;RAIZEN
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,85;RAIZEN
S;PR;CURITIBA;GASOLINA;12/02/2024;6,27;VIBRA
S;PR;CURITIBA;GASOLINA;12/02/2024;6,15;VIBRA
S;PR;CURITIBA;ETANOL;12/02/2024;4,15;VIBRA
S;PR;CURITIBA;GASOLINA;12/02/2024;6,09;IPIRANGA
S;PR;CURITIBA;ETANOL;12/02/2024;4,09;IPIRANGA
S;PR;CURITIBA;GASOLINA;12/02/2024;6,29;IPIRANGA
S;PR;CURITIBA;ETANOL;12/02/2024;4,29;IPIRANGA
S;PR;CURITIBA;GASOLINA;12/02/2024;6,29;RAIZEN
S;PR;CURITIBA;ETANOL;12/02/2024;4,29;RAIZEN
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,96;VIBRA
S;SC;FLORIANOPOLIS;ETANOL;12/02/2024;4,68;VIBRA
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,99;VIBRA
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,86;ALESAT
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,99;POTENCIAL
S;SC;FLORIANOPOLIS;ETANOL;12/02/2024;4,19;POTENCIAL
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,89;VIBRA
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,89;RAIZEN MIME
S;SC;FLORIANOPOLIS;ETANOL;12/02/2024;4,19;RAIZEN MIME
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,69;VIBRA
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,99;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;12/02/2024;5,09;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,99;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;12/02/2024;4,49;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,89;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,78;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;12/02/2024;4,68;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,89;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;12/02/2024;4,1;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,89;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;12/02/2024;4,19;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;12/02/2024;5,99;IPIRANGA
S;SC;FLORIANOPOLIS;ETANOL;12/02/2024;4,29;IPIRANGA
N;AM;MANAUS;GASOLINA;12/02/2024;5,49;VIBRA
N;AM;MANAUS;ETANOL;12/02/2024;3,99;VIBRA
SE;MG;BELO HORIZONTE;GASOLINA;12/02/2024;5,49;VIBRA
SE;MG;BELO HORIZONTE;ETANOL;12/02/2024;3,59;VIBRA
CO;MS;CAMPO GRANDE;GASOLINA;12/02/2024;5,49;IPIRANGA
CO;MS;CAMPO GRANDE;ETANOL;12/02/2024;3,29;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;12/02/2024;5,89;RAIZEN
SE;SP;SAO PAULO;ETANOL;12/02/2024;3,69;RAIZEN
SE;SP;SAO PAULO;GASOLINA;12/02/2024;5,79;IPIRANGA
SE;SP;SAO PAULO;ETANOL;12/02/2024;3,59;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;12/02/2024;4,74;ALESAT
SE;SP;SAO PAULO;ETANOL;12/02/2024;2,89;ALESAT
SE;SP;SAO PAULO;GASOLINA;12/02/2024;5,59;IPIRANGA
SE;SP;SAO PAULO;ETANOL;12/02/2024;3,49;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;12/02/2024;5,39;BRANCA
SE;SP;SAO PAULO;ETANOL;12/02/2024;3,39;BRANCA
SE;SP;SAO PAULO;GASOLINA;12/02/2024;5,99;IPIRANGA
SE;SP;SAO PAULO;ETANOL;12/02/2024;3,98;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;12/02/2024;5,79;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;12/02/2024;3,89;VIBRA
SE;SP;SAO PAULO;GASOLINA;12/02/2024;5,29;RAIZEN
SE;SP;SAO PAULO;ETANOL;12/02/2024;3,29;RAIZEN
NE;AL;MACEIO;ETANOL;12/02/2024;3,79;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;12/02/2024;6,49;VIBRA
SE;SP;SAO PAULO;ETANOL;12/02/2024;3,89;VIBRA
N;AM;MANAUS;GASOLINA;12/02/2024;5,99;IPIRANGA
N;AM;MANAUS;ETANOL;12/02/2024;4,29;IPIRANGA
SE;MG;BELO HORIZONTE;GASOLINA;12/02/2024;5,39;ALESAT
SE;MG;BELO HORIZONTE;ETANOL;12/02/2024;3,49;ALESAT
SE;SP;SAO PAULO;GASOLINA;12/02/2024;5,69;RAIZEN
SE;SP;SAO PAULO;ETANOL;12/02/2024;3,29;RAIZEN
N;AM;MANAUS;GASOLINA;12/02/2024;5,49;VIBRA
N;AM;MANAUS;ETANOL;12/02/2024;3,99;VIBRA
CO;MS;CAMPO GRANDE;GASOLINA;12/02/2024;5,39;BRANCA
CO;MS;CAMPO GRANDE;ETANOL;12/02/2024;3,19;BRANCA
S;PR;CURITIBA;GASOLINA;12/02/2024;6,25;ON PETRO
S;PR;CURITIBA;ETANOL;12/02/2024;4,25;ON PETRO
NE;AL;MACEIO;GASOLINA;12/02/2024;5,59;RAIZEN
NE;AL;MACEIO;ETANOL;12/02/2024;3,79;RAIZEN
SE;SP;SAO PAULO;GASOLINA;12/02/2024;4,89;BRANCA
SE;SP;SAO PAULO;ETANOL;12/02/2024;2,89;BRANCA
SE;ES;VITORIA;GASOLINA;12/02/2024;5,68;ALESAT
SE;ES;VITORIA;ETANOL;12/02/2024;4,17;ALESAT
NE;PI;TERESINA;GASOLINA;12/02/2024;5,39;VIBRA
NE;PI;TERESINA;ETANOL;12/02/2024;3,99;VIBRA
CO;MT;CUIABA;GASOLINA;12/02/2024;5,77;IPIRANGA
CO;MT;CUIABA;ETANOL;12/02/2024;3,09;IPIRANGA
CO;MS;CAMPO GRANDE;GASOLINA;12/02/2024;5,46;TAURUS
CO;MS;CAMPO GRANDE;ETANOL;12/02/2024;3,39;TAURUS
SE;ES;VITORIA;GASOLINA;12/02/2024;5,64;BRANCA
SE;ES;VITORIA;ETANOL;12/02/2024;3,69;BRANCA
N;RR;BOA VISTA;GASOLINA;12/02/2024;6,09;BRANCA
NE;PB;JOAO PESSOA;GASOLINA;12/02/2024;5,65;VIBRA
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,87;VIBRA
S;PR;CURITIBA;GASOLINA;12/02/2024;6,25;IPIRANGA
S;PR;CURITIBA;ETANOL;12/02/2024;4,25;IPIRANGA
CO;DF;BRASILIA;GASOLINA;12/02/2024;5,88;BRANCA
CO;DF;BRASILIA;ETANOL;12/02/2024;3,62;BRANCA
CO;DF;BRASILIA;GASOLINA;12/02/2024;5,89;VIBRA
CO;DF;BRASILIA;GASOLINA;12/02/2024;5,93;VIBRA
CO;DF;BRASILIA;ETANOL;12/02/2024;3,69;VIBRA
CO;DF;BRASILIA;GASOLINA;12/02/2024;5,85;BRANCA
CO;DF;BRASILIA;ETANOL;12/02/2024;3,49;BRANCA
CO;DF;BRASILIA;GASOLINA;12/02/2024;5,89;BRANCA
CO;DF;BRASILIA;ETANOL;12/02/2024;3,75;BRANCA
CO;DF;BRASILIA;GASOLINA;12/02/2024;5,98;VIBRA
CO;DF;BRASILIA;ETANOL;12/02/2024;3,69;VIBRA
CO;DF;BRASILIA;GASOLINA;12/02/2024;5,89;BRANCA
CO;DF;BRASILIA;ETANOL;12/02/2024;3,63;BRANCA
NE;PB;JOAO PESSOA;GASOLINA;12/02/2024;5,65;BRANCA
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,74;BRANCA
N;AM;MANAUS;GASOLINA;12/02/2024;5,49;ATEM' S
N;AM;MANAUS;ETANOL;12/02/2024;3,99;ATEM' S
CO;MS;CAMPO GRANDE;GASOLINA;12/02/2024;5,39;BRANCA
CO;MS;CAMPO GRANDE;ETANOL;12/02/2024;3,19;BRANCA
N;AM;MANAUS;GASOLINA;12/02/2024;5,49;BRANCA
S;PR;CURITIBA;GASOLINA;12/02/2024;6,19;RAIZEN
S;PR;CURITIBA;ETANOL;12/02/2024;4,25;RAIZEN
N;RR;BOA VISTA;GASOLINA;12/02/2024;6,09;VIBRA
N;RR;BOA VISTA;ETANOL;12/02/2024;4,79;VIBRA
SE;ES;VITORIA;GASOLINA;12/02/2024;5,69;IPIRANGA
SE;ES;VITORIA;ETANOL;12/02/2024;3,9;IPIRANGA
S;PR;CURITIBA;ETANOL;12/02/2024;4,29;RAIZEN
S;PR;CURITIBA;GASOLINA;12/02/2024;6,29;RAIZEN
CO;MS;CAMPO GRANDE;GASOLINA;12/02/2024;5,35;BRANCA
CO;MS;CAMPO GRANDE;ETANOL;12/02/2024;3,19;BRANCA
S;PR;CURITIBA;GASOLINA;12/02/2024;6,29;RAIZEN
S;PR;CURITIBA;ETANOL;12/02/2024;4,29;RAIZEN
NE;AL;MACEIO;GASOLINA;12/02/2024;5,39;IPIRANGA
NE;AL;MACEIO;ETANOL;12/02/2024;3,59;IPIRANGA
NE;AL;MACEIO;GASOLINA;12/02/2024;5,59;VIBRA
NE;AL;MACEIO;ETANOL;12/02/2024;3,79;VIBRA
NE;PI;TERESINA;GASOLINA;12/02/2024;5,39;BRANCA
NE;PI;TERESINA;ETANOL;12/02/2024;3,89;BRANCA
NE;AL;MACEIO;GASOLINA;12/02/2024;5,39;VIBRA
NE;AL;MACEIO;ETANOL;12/02/2024;3,79;VIBRA
SE;MG;BELO HORIZONTE;GASOLINA;12/02/2024;5,49;IPIRANGA
SE;MG;BELO HORIZONTE;ETANOL;12/02/2024;3,59;IPIRANGA
NE;AL;MACEIO;GASOLINA;12/02/2024;5,59;VIBRA
NE;AL;MACEIO;ETANOL;12/02/2024;3,79;VIBRA
N;AM;MANAUS;GASOLINA;12/02/2024;5,49;ATEM' S
N;AM;MANAUS;ETANOL;12/02/2024;3,99;ATEM' S
S;PR;CURITIBA;GASOLINA;12/02/2024;6,29;VIBRA
CO;MS;CAMPO GRANDE;GASOLINA;12/02/2024;5,49;TAURUS
CO;MS;CAMPO GRANDE;ETANOL;12/02/2024;3,29;TAURUS
NE;AL;MACEIO;GASOLINA;12/02/2024;5,49;RAIZEN
NE;AL;MACEIO;ETANOL;12/02/2024;3,99;RAIZEN
S;PR;CURITIBA;GASOLINA;12/02/2024;6,29;IPIRANGA
S;PR;CURITIBA;ETANOL;12/02/2024;4,29;IPIRANGA
NE;PB;JOAO PESSOA;GASOLINA;12/02/2024;5,64;VIBRA
NE;PB;JOAO PESSOA;ETANOL;12/02/2024;3,84;VIBRA
S;PR;CURITIBA;GASOLINA;12/02/2024;6,29;IPIRANGA
S;PR;CURITIBA;ETANOL;12/02/2024;4,29;IPIRANGA
NE;AL;MACEIO;GASOLINA;12/02/2024;5,39;IPIRANGA
NE;AL;MACEIO;ETANOL;12/02/2024;3,69;IPIRANGA
NE;AL;MACEIO;GASOLINA;12/02/2024;5,59;VIBRA
NE;AL;MACEIO;ETANOL;12/02/2024;3,69;VIBRA
NE;AL;MACEIO;GASOLINA;12/02/2024;5,44;BRANCA
NE;AL;MACEIO;ETANOL;12/02/2024;3,89;BRANCA
NE;BA;SALVADOR;GASOLINA;13/02/2024;5,99;VIBRA
NE;BA;SALVADOR;ETANOL;13/02/2024;4,19;VIBRA
NE;BA;SALVADOR;GASOLINA;13/02/2024;5,89;VIBRA
NE;BA;SALVADOR;ETANOL;13/02/2024;4,09;VIBRA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,86;VIBRA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,99;VIBRA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,49;BRANCA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,39;BRANCA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,85;BRANCA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,47;BRANCA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,74;RAIZEN
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,85;RAIZEN
CO;DF;BRASILIA;ETANOL;13/02/2024;3,69;RAIZEN
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,84;BRANCA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,49;BRANCA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,84;RAIZEN
CO;DF;BRASILIA;ETANOL;13/02/2024;3,49;RAIZEN
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,85;VIBRA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,79;VIBRA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,89;VIBRA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,69;VIBRA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,49;RAIZEN
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,79;RAIZEN
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,86;RAIZEN
CO;DF;BRASILIA;ETANOL;13/02/2024;3,49;RAIZEN
CO;GO;GOIANIA;GASOLINA;13/02/2024;5,94;BRANCA
CO;GO;GOIANIA;ETANOL;13/02/2024;3,94;BRANCA
CO;GO;GOIANIA;GASOLINA;13/02/2024;5,97;RAIZEN
CO;GO;GOIANIA;ETANOL;13/02/2024;3,97;RAIZEN
CO;GO;GOIANIA;GASOLINA;13/02/2024;5,94;RAIZEN
CO;GO;GOIANIA;ETANOL;13/02/2024;3,94;RAIZEN
CO;GO;GOIANIA;GASOLINA;13/02/2024;5,94;RAIZEN
CO;GO;GOIANIA;ETANOL;13/02/2024;3,94;RAIZEN
CO;GO;GOIANIA;GASOLINA;13/02/2024;5,94;IPIRANGA
CO;GO;GOIANIA;ETANOL;13/02/2024;3,94;IPIRANGA
CO;GO;GOIANIA;GASOLINA;13/02/2024;5,97;VIBRA
CO;GO;GOIANIA;ETANOL;13/02/2024;3,97;VIBRA
CO;GO;GOIANIA;GASOLINA;13/02/2024;5,97;BRANCA
CO;GO;GOIANIA;ETANOL;13/02/2024;3,97;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,89;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,99;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,39;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,89;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,49;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,99;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,59;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,89;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,49;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,69;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,99;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,79;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,89;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,29;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,59;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;6,29;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;4,64;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,89;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,79;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,39;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,79;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,99;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,99;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;6,29;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;4,09;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,59;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,89;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,99;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,69;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,89;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;4,19;IPIRANGA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;6,39;VIBRA
N;RO;PORTO VELHO;ETANOL;13/02/2024;4,71;VIBRA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;6,28;VIBRA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;6,39;VIBRA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;6,49;VIBRA
N;RO;PORTO VELHO;ETANOL;13/02/2024;4,61;VIBRA
N;RR;BOA VISTA;GASOLINA;13/02/2024;6,09;VIBRA
N;RR;BOA VISTA;GASOLINA;13/02/2024;6,09;VIBRA
N;RR;BOA VISTA;ETANOL;13/02/2024;4,87;VIBRA
N;RR;BOA VISTA;GASOLINA;13/02/2024;6,09;VIBRA
N;AM;MANAUS;GASOLINA;13/02/2024;5,49;IPIRANGA
N;AM;MANAUS;ETANOL;13/02/2024;3,99;IPIRANGA
N;AM;MANAUS;GASOLINA;13/02/2024;5,49;VIBRA
N;AM;MANAUS;ETANOL;13/02/2024;3,87;VIBRA
N;AM;MANAUS;GASOLINA;13/02/2024;5,45;IPIRANGA
N;AM;MANAUS;ETANOL;13/02/2024;3,99;IPIRANGA
N;AM;MANAUS;GASOLINA;13/02/2024;5,99;IPIRANGA
N;AM;MANAUS;ETANOL;13/02/2024;3,99;SABBÁ
N;AM;MANAUS;GASOLINA;13/02/2024;5,49;SABBÁ
N;AM;MANAUS;GASOLINA;13/02/2024;5,49;VIBRA
N;AM;MANAUS;ETANOL;13/02/2024;3,99;VIBRA
N;AM;MANAUS;GASOLINA;13/02/2024;5,99;EQUADOR
N;AM;MANAUS;GASOLINA;13/02/2024;5,49;VIBRA
N;AM;MANAUS;ETANOL;13/02/2024;3,99;VIBRA
N;AM;MANAUS;GASOLINA;13/02/2024;5,49;IPIRANGA
N;AM;MANAUS;ETANOL;13/02/2024;3,99;IPIRANGA
N;AM;MANAUS;GASOLINA;13/02/2024;5,45;EQUADOR
N;AM;MANAUS;GASOLINA;13/02/2024;5,43;VIBRA
N;AM;MANAUS;ETANOL;13/02/2024;3,99;VIBRA
SE;MG;BELO HORIZONTE;GASOLINA;13/02/2024;5,79;VIBRA
SE;MG;BELO HORIZONTE;ETANOL;13/02/2024;3,79;VIBRA
SE;MG;BELO HORIZONTE;GASOLINA;13/02/2024;5,39;IPIRANGA
SE;MG;BELO HORIZONTE;ETANOL;13/02/2024;3,49;IPIRANGA
SE;MG;BELO HORIZONTE;GASOLINA;13/02/2024;5,39;RAIZEN
SE;MG;BELO HORIZONTE;ETANOL;13/02/2024;3,39;RAIZEN
SE;MG;BELO HORIZONTE;GASOLINA;13/02/2024;5,99;IPIRANGA
SE;MG;BELO HORIZONTE;GASOLINA;13/02/2024;5,78;ALESAT
SE;MG;BELO HORIZONTE;ETANOL;13/02/2024;3,78;ALESAT
SE;MG;BELO HORIZONTE;GASOLINA;13/02/2024;5,77;VIBRA
SE;MG;BELO HORIZONTE;ETANOL;13/02/2024;3,77;VIBRA
SE;MG;BELO HORIZONTE;ETANOL;13/02/2024;3,77;VIBRA
SE;MG;BELO HORIZONTE;GASOLINA;13/02/2024;5,77;VIBRA
SE;MG;BELO HORIZONTE;GASOLINA;13/02/2024;5,49;VIBRA
SE;MG;BELO HORIZONTE;ETANOL;13/02/2024;3,69;VIBRA
SE;MG;BELO HORIZONTE;GASOLINA;13/02/2024;5,29;RAIZEN
SE;MG;BELO HORIZONTE;ETANOL;13/02/2024;3,29;RAIZEN
N;TO;PALMAS;ETANOL;13/02/2024;3,99;VIBRA
N;TO;PALMAS;GASOLINA;13/02/2024;5,97;VIBRA
N;TO;PALMAS;GASOLINA;13/02/2024;5,97;BRANCA
N;TO;PALMAS;ETANOL;13/02/2024;3,79;BRANCA
N;TO;PALMAS;GASOLINA;13/02/2024;5,97;BRANCA
N;TO;PALMAS;ETANOL;13/02/2024;3,89;BRANCA
N;TO;PALMAS;GASOLINA;13/02/2024;5,97;RAIZEN
N;TO;PALMAS;ETANOL;13/02/2024;3,85;RAIZEN
N;TO;PALMAS;GASOLINA;13/02/2024;5,97;VIBRA
N;TO;PALMAS;ETANOL;13/02/2024;3,79;VIBRA
N;TO;PALMAS;GASOLINA;13/02/2024;5,97;BRANCA
N;TO;PALMAS;ETANOL;13/02/2024;3,79;BRANCA
N;TO;PALMAS;GASOLINA;13/02/2024;5,97;BRANCA
N;TO;PALMAS;ETANOL;13/02/2024;3,79;BRANCA
N;TO;PALMAS;GASOLINA;13/02/2024;5,97;BRANCA
N;TO;PALMAS;ETANOL;13/02/2024;3,79;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;13/02/2024;5,59;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;13/02/2024;3,89;BRANCA
N;AM;MANAUS;GASOLINA;13/02/2024;5,99;IPIRANGA
N;AM;MANAUS;ETANOL;13/02/2024;3,99;IPIRANGA
SE;MG;BELO HORIZONTE;GASOLINA;13/02/2024;5,49;VIBRA
SE;MG;BELO HORIZONTE;ETANOL;13/02/2024;3,69;VIBRA
NE;BA;SALVADOR;GASOLINA;13/02/2024;5,84;BRANCA
NE;BA;SALVADOR;ETANOL;13/02/2024;4,04;BRANCA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;5,89;BRANCA
N;RO;PORTO VELHO;ETANOL;13/02/2024;4,59;BRANCA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;6,39;ATEM' S
N;RO;PORTO VELHO;ETANOL;13/02/2024;4,89;ATEM' S
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,74;BRANCA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,75;BRANCA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,89;BRANCA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,63;BRANCA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,89;BRANCA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,63;BRANCA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,86;BRANCA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,63;BRANCA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,95;IPIRANGA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,69;IPIRANGA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,95;IPIRANGA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,69;IPIRANGA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,95;IPIRANGA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,69;IPIRANGA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,86;BRANCA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,65;BRANCA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,89;BRANCA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,75;BRANCA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,95;IPIRANGA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,69;IPIRANGA
CO;DF;BRASILIA;GASOLINA;13/02/2024;5,93;BRANCA
CO;DF;BRASILIA;ETANOL;13/02/2024;3,49;BRANCA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;6,39;BRANCA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;6,38;IPIRANGA
N;TO;PALMAS;GASOLINA;13/02/2024;5,98;VIBRA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;6,39;BRANCA
N;RO;PORTO VELHO;ETANOL;13/02/2024;4,99;BRANCA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;6,46;EQUADOR
N;RO;PORTO VELHO;ETANOL;13/02/2024;4,99;EQUADOR
N;RR;BOA VISTA;GASOLINA;13/02/2024;6,09;VIBRA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;6,47;IPIRANGA
N;RO;PORTO VELHO;GASOLINA;13/02/2024;6,39;SABBÁ
N;AM;MANAUS;GASOLINA;13/02/2024;5,99;IPIRANGA
N;AM;MANAUS;ETANOL;13/02/2024;4,29;IPIRANGA
NE;BA;SALVADOR;GASOLINA;13/02/2024;5,84;BRANCA
NE;BA;SALVADOR;ETANOL;13/02/2024;3,99;BRANCA
N;AC;RIO BRANCO;GASOLINA;14/02/2024;6,69;VIBRA
N;AC;RIO BRANCO;ETANOL;14/02/2024;4,49;VIBRA
N;AC;RIO BRANCO;GASOLINA;14/02/2024;6,78;VIBRA
N;AC;RIO BRANCO;ETANOL;14/02/2024;4,78;VIBRA
CO;DF;BRASILIA;GASOLINA;14/02/2024;5,85;VIBRA
CO;DF;BRASILIA;GASOLINA;14/02/2024;5,59;BRANCA
CO;DF;BRASILIA;ETANOL;14/02/2024;3,49;BRANCA
CO;DF;BRASILIA;ETANOL;14/02/2024;3,43;RAIZEN
CO;DF;BRASILIA;GASOLINA;14/02/2024;5,59;RAIZEN
CO;DF;BRASILIA;GASOLINA;14/02/2024;5,98;VIBRA
CO;DF;BRASILIA;GASOLINA;14/02/2024;5,99;VIBRA
CO;DF;BRASILIA;GASOLINA;14/02/2024;5,59;VIBRA
CO;DF;BRASILIA;ETANOL;14/02/2024;3,43;VIBRA
CO;GO;GOIANIA;GASOLINA;14/02/2024;5,94;RAIZEN
CO;GO;GOIANIA;ETANOL;14/02/2024;3,94;RAIZEN
